timestamp,datetime,pressure,temperature
1773836580842,2026-03-18T12:23:00.842Z,14.201038428130087,16.306818181818183
1773837270828,2026-03-18T12:34:30.828Z,14.115867261806338,5.0852272727272725
1773837636928,2026-03-18T12:40:36.928Z,14.101805016917652,1.1079545454545454
1773838200826,2026-03-18T12:50:00.826Z,14.073655179700289,-4.005681818181818
1773838752840,2026-03-18T12:59:12.840Z,14.078469522266477,-10.681818181818182
1773839142836,2026-03-18T13:05:42.836Z,14.080664193100644,-12.102272727272727
1773839598837,2026-03-18T13:13:18.837Z,14.085368539962506,-12.528409090909092
1773840192840,2026-03-18T13:23:12.840Z,14.083800424341884,-12.386363636363637
1773840558909,2026-03-18T13:29:18.909Z,14.074391730618162,-11.534090909090908
1773840912848,2026-03-18T13:35:12.848Z,14.0981872030361,-11.25
1773841272859,2026-03-18T13:41:12.859Z,14.102860599584286,-11.676136363636363
1773841674962,2026-03-18T13:47:54.962Z,14.0981872030361,-11.25
1773842070877,2026-03-18T13:54:30.877Z,14.115834014226257,-10.397727272727273
1773842395040,2026-03-18T13:59:55.040Z,14.138216122591952,-9.971590909090908
1773842868943,2026-03-18T14:07:48.943Z,14.2132649264195,-9.403409090909092
1774009112378,2026-03-20T12:18:32.378Z,14.034398423120066,18.4375
1774009424376,2026-03-20T12:23:44.376Z,14.044559352167102,11.903409090909092
1774010018434,2026-03-20T12:33:38.434Z,14.00680196753025,6.079545454545454
1774010324380,2026-03-20T12:38:44.380Z,14.08419745953478,4.090909090909091
1774010822405,2026-03-20T12:47:02.405Z,13.934677456645753,2.3863636363636362
1774011392379,2026-03-20T12:56:32.379Z,14.210968286914738,-0.028409090909090908
1774011758513,2026-03-20T13:02:38.513Z,14.205946510699299,-0.8806818181818182
1774012178460,2026-03-20T13:09:38.460Z,14.210372304738074,-1.3068181818181819
1774012562406,2026-03-20T13:16:02.406Z,14.235096286566295,-1.0227272727272727
1774012946460,2026-03-20T13:22:26.460Z,14.23363133865793,-0.8806818181818182
1774013360406,2026-03-20T13:29:20.406Z,14.236561234474662,-1.1647727272727273
1774013702416,2026-03-20T13:35:02.416Z,14.262770797753703,-1.0227272727272727
1774014104498,2026-03-20T13:41:44.498Z,14.250393331682755,-1.1647727272727273
1774014422433,2026-03-20T13:47:02.433Z,14.262770797753703,-1.0227272727272727
1774014818530,2026-03-20T13:53:38.530Z,14.261316166616561,-0.8806818181818182
1774015148426,2026-03-20T13:59:08.426Z,14.215378605796676,-0.45454545454545453
1774015508422,2026-03-20T14:05:08.422Z,13.643841951006179,-0.17045454545454544
1774015940424,2026-03-20T14:12:20.424Z,13.104864697761395,-0.3125
1774016402438,2026-03-20T14:20:02.438Z,12.990112229131471,-0.028409090909090908
1774016738527,2026-03-20T14:25:38.527Z,12.894958832007713,-0.17045454545454544
1774017062465,2026-03-20T14:31:02.465Z,12.894958832007713,-0.17045454545454544
1774017464542,2026-03-20T14:37:44.542Z,12.84542836778711,-0.5965909090909091
1774017842462,2026-03-20T14:44:02.462Z,11.753450937427415,-0.7386363636363636
1774018742458,2026-03-20T14:59:02.458Z,8.793456918492078,-0.3125
1774019198451,2026-03-20T15:06:38.451Z,7.573508736576644,-0.3125
1774019564559,2026-03-20T15:12:44.559Z,7.569567763574183,-0.17045454545454544
1774019930491,2026-03-20T15:18:50.491Z,6.8387672179230306,-0.3125
1774020404475,2026-03-20T15:26:44.475Z,5.840627796355857,-0.3125
1774021280501,2026-03-20T15:41:20.501Z,6.705478204406238,-0.028409090909090908
1774022066497,2026-03-20T15:54:26.497Z,6.8068164386683385,-0.17045454545454544
1774022372482,2026-03-20T15:59:32.482Z,6.815265807090657,-0.45454545454545453
1774022948485,2026-03-20T16:09:08.485Z,6.403209620530506,-1.0227272727272727
1774023332564,2026-03-20T16:15:32.564Z,5.517947674629758,-1.4488636363636365
1774025570529,2026-03-20T16:52:50.529Z,5.706936480743025,-1.7329545454545454
1774026884550,2026-03-20T17:14:44.550Z,5.5088509418084834,-1.5909090909090908
1774030088553,2026-03-20T18:08:08.553Z,5.176537563175639,-1.1647727272727273
1774033292700,2026-03-20T19:01:32.700Z,5.517625262533526,-1.0227272727272727
1774034714725,2026-03-20T19:25:14.725Z,5.540595359647792,-0.8806818181818182
1774035062608,2026-03-20T19:31:02.608Z,5.53146251812723,-1.0227272727272727
1774036238645,2026-03-20T19:50:38.645Z,5.595965015565055,-0.8806818181818182
1774036868621,2026-03-20T20:01:08.621Z,6.011237434944519,-0.8806818181818182
1774078022994,2026-03-21T07:27:02.994Z,11.408775384622738,-3.153409090909091
1774078677023,2026-03-21T07:37:57.023Z,11.411308118352931,-3.2954545454545454
1774079247012,2026-03-21T07:47:27.012Z,11.395015504813225,-3.153409090909091
1774079685011,2026-03-21T07:54:45.011Z,11.400091289044841,-3.4375
1774080243017,2026-03-21T08:04:03.017Z,11.388884776507973,-3.5795454545454546
1774080657030,2026-03-21T08:10:57.030Z,11.37768858074233,-3.721590909090909
1774081455140,2026-03-21T08:24:15.140Z,11.350210088208208,-3.721590909090909
1774081875179,2026-03-21T08:31:15.179Z,11.352768613866466,-3.8636363636363638
1774082223043,2026-03-21T08:37:03.043Z,11.352768613866466,-3.8636363636363638
1774082637058,2026-03-21T08:43:57.058Z,11.352768613866466,-3.8636363636363638
1774083219175,2026-03-21T08:53:39.175Z,11.366502701747915,-3.8636363636363638
1774083537053,2026-03-21T08:58:57.053Z,11.352768613866466,-3.8636363636363638
1774083909078,2026-03-21T09:05:09.078Z,11.371609436293205,-4.1477272727272725
1774084335229,2026-03-21T09:12:15.229Z,11.371609436293205,-4.1477272727272725
1774084761061,2026-03-21T09:19:21.061Z,11.357885665182984,-4.1477272727272725
1774085241077,2026-03-21T09:27:21.077Z,11.355327139524725,-4.005681818181818
1774085559213,2026-03-21T09:32:39.213Z,11.36044419084124,-4.2897727272727275
1774085943066,2026-03-21T09:39:03.066Z,11.34416189407276,-4.1477272727272725
1774086285078,2026-03-21T09:44:45.078Z,11.34416189407276,-4.1477272727272725
1774087137100,2026-03-21T09:58:57.100Z,11.36044419084124,-4.2897727272727275
1774087539219,2026-03-21T10:05:39.219Z,11.333006965392018,-4.2897727272727275
1774087887093,2026-03-21T10:11:27.093Z,11.333006965392018,-4.2897727272727275
1774088313091,2026-03-21T10:18:33.091Z,11.346725578116631,-4.2897727272727275
1774088877103,2026-03-21T10:27:57.103Z,11.333006965392018,-4.2897727272727275
1774089255119,2026-03-21T10:34:15.119Z,11.3355758078215,-4.431818181818182
1774089657108,2026-03-21T10:40:57.108Z,11.338144650250985,-4.573863636363637
1774090161112,2026-03-21T10:49:21.112Z,11.310728058344216,-4.573863636363637
1774090467115,2026-03-21T10:54:27.115Z,11.324436354297601,-4.573863636363637
1774090803108,2026-03-21T11:00:03.108Z,11.310728058344216,-4.573863636363637
1774091199192,2026-03-21T11:06:39.192Z,11.297019762390832,-4.573863636363637
