timestamp,datetime,pressure,temperature
1773433407190,2026-03-13T20:23:27.190Z,13.443011469342869,-2.0170454545454546
1773433749172,2026-03-13T20:29:09.172Z,13.440412159611634,-2.159090909090909
1773434721209,2026-03-13T20:45:21.209Z,13.424567271004094,-2.3011363636363638
1773435117328,2026-03-13T20:51:57.328Z,13.41132169212779,-2.3011363636363638
1773435465286,2026-03-13T20:57:45.286Z,13.437812849880402,-2.3011363636363638
1773435969212,2026-03-13T21:06:09.212Z,13.432614230417935,-2.585227272727273
1773436317357,2026-03-13T21:11:57.357Z,13.421973086615964,-2.4431818181818183
1773436701230,2026-03-13T21:18:21.230Z,13.435213540149167,-2.4431818181818183
1773438465291,2026-03-13T21:47:45.291Z,13.437812849880402,-2.3011363636363638
1773438885323,2026-03-13T21:54:45.323Z,13.421973086615964,-2.4431818181818183
1773439647231,2026-03-13T22:07:27.231Z,13.403554514992704,-2.727272727272727
1773439971369,2026-03-13T22:12:51.369Z,13.403554514992704,-2.727272727272727
1773440409231,2026-03-13T22:20:09.231Z,13.41419053345157,-2.8693181818181817
1773441135355,2026-03-13T22:32:15.355Z,13.400965455947675,-2.8693181818181817
1773442293248,2026-03-13T22:51:33.248Z,13.398376396902647,-3.0113636363636362
1773443019404,2026-03-13T23:03:39.404Z,13.398376396902647,-3.0113636363636362
1773443331309,2026-03-13T23:08:51.309Z,13.398376396902647,-3.0113636363636362
1773443637382,2026-03-13T23:13:57.382Z,13.398376396902647,-3.0113636363636362
1773443961264,2026-03-13T23:19:21.264Z,13.398376396902647,-3.0113636363636362
1773444615418,2026-03-13T23:30:15.418Z,13.398376396902647,-3.0113636363636362
1773445599376,2026-03-13T23:46:39.376Z,13.409002164675307,-3.153409090909091
1773446151409,2026-03-13T23:55:51.409Z,13.398376396902647,-3.0113636363636362
1773446715429,2026-03-14T00:05:15.429Z,13.398376396902647,-3.0113636363636362
1773447027439,2026-03-14T00:10:27.439Z,13.395787337857618,-3.153409090909091
1773447345332,2026-03-14T00:15:45.332Z,13.395787337857618,-3.153409090909091
1773447711368,2026-03-14T00:21:51.368Z,13.382572511039925,-3.153409090909091
1773448083307,2026-03-14T00:28:03.307Z,13.409002164675307,-3.153409090909091
1773448557397,2026-03-14T00:35:57.397Z,13.395787337857618,-3.153409090909091
1773449283418,2026-03-14T00:48:03.418Z,13.382572511039925,-3.153409090909091
1773449613447,2026-03-14T00:53:33.447Z,13.395787337857618,-3.153409090909091
1773450327381,2026-03-14T01:05:27.381Z,13.393198278812589,-3.2954545454545454
1773450771322,2026-03-14T01:12:51.322Z,13.390609219767562,-3.4375
1773451083394,2026-03-14T01:18:03.394Z,13.379988577337999,-3.2954545454545454
1773451725447,2026-03-14T01:28:45.447Z,13.390609219767562,-3.4375
1773452115484,2026-03-14T01:35:15.484Z,13.377404643636073,-3.4375
1773452511359,2026-03-14T01:41:51.359Z,13.390609219767562,-3.4375
1773453063509,2026-03-14T01:51:03.509Z,13.364200067504587,-3.4375
1773453435428,2026-03-14T01:57:15.428Z,13.377404643636073,-3.4375
1773453789359,2026-03-14T02:03:09.359Z,13.374820709934147,-3.5795454545454546
1773454281384,2026-03-14T02:11:21.384Z,13.382842042632475,-3.8636363636363638
1773455013377,2026-03-14T02:23:33.377Z,13.369652842530293,-3.8636363636363638
1773455445439,2026-03-14T02:30:45.439Z,13.356463642428116,-3.8636363636363638
1773456495452,2026-03-14T02:48:15.452Z,13.353884834069293,-4.005681818181818
1773457119378,2026-03-14T02:58:39.378Z,13.353884834069293,-4.005681818181818
1773457755406,2026-03-14T03:09:15.406Z,13.346148408992821,-4.431818181818182
1773458271384,2026-03-14T03:17:51.384Z,13.343569600633996,-4.573863636363637
