timestamp,datetime,pressure,temperature
1773433985741,2026-03-13T20:33:05.741Z,4.330659916262981,-1.875
1773434110128,2026-03-13T20:35:10.128Z,4.329762090104313,-2.0170454545454546
1773435819293,2026-03-13T21:03:39.293Z,4.328864263945644,-2.159090909090909
1773439473305,2026-03-13T22:04:33.305Z,4.327966437786976,-2.3011363636363638
1773441597243,2026-03-13T22:39:57.243Z,4.286164000981542,-2.585227272727273
1773457677429,2026-03-14T03:07:57.429Z,4.302118974015833,-4.2897727272727275
1773469599493,2026-03-14T06:26:39.493Z,4.272828406152176,-2.585227272727273
1773470721502,2026-03-14T06:45:21.502Z,4.262114168199342,-2.159090909090909
1773471033508,2026-03-14T06:50:33.508Z,4.262987953824852,-2.0170454545454546
1773471417649,2026-03-14T06:56:57.649Z,4.262987953824852,-2.0170454545454546
1773472251526,2026-03-14T07:10:51.526Z,4.24963312656896,-2.0170454545454546
1773476571554,2026-03-14T08:22:51.554Z,4.328864263945644,-2.159090909090909
1773477033564,2026-03-14T08:30:33.564Z,4.355564302244164,-2.159090909090909
1773477753596,2026-03-14T08:42:33.596Z,4.329762090104313,-2.0170454545454546
1773478749597,2026-03-14T08:59:09.597Z,4.329762090104313,-2.0170454545454546
1773480153607,2026-03-14T09:22:33.607Z,4.384098457713074,-1.875
1773480813599,2026-03-14T09:33:33.599Z,4.464256269888216,-1.875
1773481485718,2026-03-14T09:44:45.718Z,4.490020017175016,-2.0170454545454546
1773482961615,2026-03-14T10:09:21.615Z,4.4995335182513925,-2.585227272727273
1773483537698,2026-03-14T10:18:57.698Z,4.513834252732267,-2.4431818181818183
1773486219759,2026-03-14T11:03:39.759Z,4.513834252732267,-2.4431818181818183
1773488373667,2026-03-14T11:39:33.667Z,4.353749417500301,-2.4431818181818183
1773489633675,2026-03-14T12:00:33.675Z,2.4329464697336878,-2.3011363636363638
1773489951677,2026-03-14T12:05:51.677Z,2.4999116404969706,-2.159090909090909
1773491193687,2026-03-14T12:26:33.687Z,2.79292227398863,-2.4431818181818183
1773491691685,2026-03-14T12:34:51.685Z,2.9129859004126044,-2.4431818181818183
1773492177789,2026-03-14T12:42:57.789Z,3.0201357556093535,-2.3011363636363638
1773492501701,2026-03-14T12:48:21.701Z,3.100207021865127,-2.3011363636363638
1773493113718,2026-03-14T12:58:33.718Z,3.206968710206157,-2.3011363636363638
1773493839711,2026-03-14T13:10:39.711Z,3.3676628851988957,-2.159090909090909
1773494355719,2026-03-14T13:19:15.719Z,3.47446303839298,-2.159090909090909
1773494763798,2026-03-14T13:26:03.798Z,3.5825203359616604,-1.875
1773525009994,2026-03-14T21:50:09.994Z,4.142784203418396,-4.2897727272727275
1773525555993,2026-03-14T21:59:15.993Z,4.155221972089091,-4.431818181818182
1773527914120,2026-03-14T22:38:34.120Z,4.220723249892619,-4.573863636363637
1773528244148,2026-03-14T22:44:04.148Z,4.207454968556095,-4.573863636363637
1773528850052,2026-03-14T22:54:10.052Z,4.233991531229142,-4.573863636363637
1773529414163,2026-03-14T23:03:34.163Z,4.233122553710263,-4.715909090909091
1773530752129,2026-03-14T23:25:52.129Z,4.259649500170047,-4.715909090909091
1773534148088,2026-03-15T00:22:28.088Z,4.313601219248283,-4.573863636363637
1773534490087,2026-03-15T00:28:10.087Z,4.326869500584805,-4.573863636363637
1773534880170,2026-03-15T00:34:40.170Z,4.340137781921328,-4.573863636363637
1773535258127,2026-03-15T00:40:58.127Z,4.340137781921328,-4.573863636363637
1773536164167,2026-03-15T00:56:04.167Z,4.339230339549396,-4.715909090909091
1773537016099,2026-03-15T01:10:16.099Z,4.340137781921328,-4.573863636363637
1773538552229,2026-03-15T01:35:52.229Z,4.3648402274239855,-4.857954545454546
1773552094306,2026-03-15T05:21:34.306Z,4.404766813752932,-6.846590909090909
1773556672398,2026-03-15T06:37:52.398Z,4.445110415577387,-8.693181818181818
1773562144323,2026-03-15T08:09:04.323Z,4.472333247717311,-8.551136363636363
1773566728357,2026-03-15T09:25:28.357Z,4.460751571899183,-10.255681818181818
1773568234463,2026-03-15T09:50:34.463Z,4.4568910132931405,-10.823863636363637
1773568678418,2026-03-15T09:57:58.418Z,4.4568910132931405,-10.823863636363637
1773569290394,2026-03-15T10:08:10.394Z,4.468977790179732,-10.965909090909092
